Date,site_no,Mean Flow,Coeff Var,Tqmean,R-B Index,Station
1973-11-01,3335000.0,1186.59375,144.13567036259604,0.25,0.2363119222564589,Wildcat
1973-12-03,3335000.0,2003.0689655172414,124.0403713344503,0.20689655172413793,0.26920759524178417,Wildcat
1974-01-01,3335000.0,3711.2903225806454,96.31979435422517,0.41935483870967744,0.22746631899174272,Wildcat
1974-02-01,3335000.0,1452.9642857142858,48.25991042221599,0.32142857142857145,0.2004768576555318,Wildcat
1974-03-01,3335000.0,1800.5806451612902,85.61354573466606,0.2903225806451613,0.2326847970188828,Wildcat
1974-04-01,3335000.0,1973.2,81.96742583147923,0.36666666666666664,0.16107507264004325,Wildcat
1974-05-01,3335000.0,1965.2727272727273,76.97978133595409,0.3939393939393939,0.21642458445122892,Wildcat
1974-06-03,3335000.0,1325.2142857142858,81.62981950980077,0.2857142857142857,0.42510645178677303,Wildcat
1974-07-01,3335000.0,304.4193548387097,38.95160116257536,0.3870967741935484,0.052876973614496135,Wildcat
1974-08-01,3335000.0,203.3125,68.86817643750005,0.25,0.2705195204426683,Wildcat
1974-09-02,3335000.0,163.3793103448276,18.26458011946323,0.4482758620689655,0.07788096243140566,Wildcat
1974-10-01,3335000.0,148.83870967741936,20.08057923087428,0.3548387096774194,0.09189423493714781,Wildcat
1974-11-01,3335000.0,178.25806451612902,14.750774553755067,0.4838709677419355,0.06948968512486428,Wildcat
1974-12-02,3335000.0,546.2666666666667,63.056270239834475,0.36666666666666664,0.24768123016841592,Wildcat
1975-01-01,3335000.0,1340.4242424242425,90.27052160094823,0.3333333333333333,0.3489171225753945,Wildcat
1975-02-03,3335000.0,1771.7142857142858,102.5718383952692,0.21428571428571427,0.2751572327044025,Wildcat
1975-03-03,3335000.0,871.1034482758621,36.93469433536541,0.3103448275862069,0.12770168632729,Wildcat
1975-04-01,3335000.0,909.4,62.53033756443003,0.4,0.20724287075727585,Wildcat
1975-05-01,3335000.0,1281.40625,103.4100896771348,0.28125,0.2930618217290574,Wildcat
1975-06-02,3335000.0,1029.6206896551723,59.71926364729489,0.3103448275862069,0.2819250477243042,Wildcat
1975-07-01,3335000.0,343.96774193548384,81.82525465152798,0.25806451612903225,0.26427834568132796,Wildcat
1975-08-01,3335000.0,626.6451612903226,154.73439292739025,0.16129032258064516,0.5759806444970658,Wildcat
1975-09-01,3335000.0,373.1333333333333,71.93637089297023,0.26666666666666666,0.165267107378953,Wildcat
1975-10-01,3335000.0,198.42424242424244,17.635387212827837,0.30303030303030304,0.0936163714111179,Wildcat
1975-11-03,3335000.0,195.89285714285714,39.47255547593818,0.17857142857142858,0.12105742935278031,Wildcat
1975-12-01,3335000.0,904.8709677419355,93.58805051227958,0.25806451612903225,0.31827742326476777,Wildcat
1976-01-01,3335000.0,556.90625,49.069548673955396,0.375,0.19376017058526457,Wildcat
1976-02-02,3335000.0,3328.214285714286,87.89971424272599,0.4642857142857143,0.3204206459920592,Wildcat
1976-03-01,3335000.0,1481.1290322580646,89.78057004417074,0.22580645161290322,0.22933681803332245,Wildcat
1976-04-01,3335000.0,385.34375,21.045303046629382,0.375,0.03933176546914281,Wildcat
1976-05-03,3335000.0,227.0344827586207,18.24007062072453,0.5862068965517241,0.049665856622114216,Wildcat
1976-06-01,3335000.0,803.5,125.49714410435766,0.23333333333333334,0.4014934660858743,Wildcat
1976-07-01,3335000.0,619.8125,91.23393363973511,0.3125,0.29993949783200563,Wildcat
1976-08-02,3335000.0,161.83333333333334,24.095361158771304,0.43333333333333335,0.09248197734294542,Wildcat
1976-09-01,3335000.0,115.8,9.285306961201103,0.5,0.0535405872193437,Wildcat
1976-10-01,3335000.0,122.96774193548387,24.605813114705274,0.3870967741935484,0.11437565582371459,Wildcat
1976-11-01,3335000.0,113.36666666666666,6.200599313312003,0.5,0.02999117906498089,Wildcat
1976-12-01,3335000.0,92.66666666666667,24.069324822093346,0.6060606060606061,0.06540222367560497,Wildcat
1977-01-03,3335000.0,61.793103448275865,3.1302272130204734,0.4482758620689655,0.013950892857142858,Wildcat
1977-02-01,3335000.0,241.10714285714286,74.45387476396445,0.35714285714285715,0.24618575025922085,Wildcat
1977-03-01,3335000.0,944.9677419354839,65.40310733653794,0.3870967741935484,0.3121799685942514,Wildcat
1977-04-01,3335000.0,651.9677419354839,62.47889456487522,0.3548387096774194,0.1619909950027213,Wildcat
1977-05-02,3335000.0,412.3666666666667,72.7312872866759,0.36666666666666664,0.14994745776412577,Wildcat
1977-06-01,3335000.0,129.96666666666667,23.326082035170202,0.4666666666666667,0.08335470633495769,Wildcat
1977-07-01,3335000.0,84.41935483870968,26.151344794773053,0.41935483870967744,0.09323653037829575,Wildcat
1977-08-01,3335000.0,514.3225806451613,94.05627277695706,0.2903225806451613,0.41150275965880584,Wildcat
1977-09-01,3335000.0,767.25,172.47346524418262,0.21875,0.3888888888888889,Wildcat
1977-10-03,3335000.0,893.9655172413793,99.65714220458867,0.3103448275862069,0.18472516875602701,Wildcat
1977-11-01,3335000.0,342.3333333333333,11.454951986758749,0.4666666666666667,0.05248296007789679,Wildcat
1977-12-01,3335000.0,2140.15625,90.06470009546506,0.3125,0.2041760969555377,Wildcat
1978-01-02,3335000.0,382.43333333333334,28.61992715944813,0.5,0.060141201080798394,Wildcat
1978-02-01,3335000.0,224.46428571428572,6.6228906799155896,0.5714285714285714,0.023070803500397773,Wildcat
1978-03-01,3335000.0,3370.848484848485,97.49590625242072,0.45454545454545453,0.21337132994120714,Wildcat
1978-04-03,3335000.0,1884.2142857142858,59.068963703888635,0.35714285714285715,0.26479396489631907,Wildcat
1978-05-01,3335000.0,1096.3548387096773,56.23902288763517,0.3870967741935484,0.19310324535851944,Wildcat
1978-06-01,3335000.0,1062.625,178.9471194005103,0.1875,0.6372779672979649,Wildcat
1978-07-03,3335000.0,825.9310344827586,125.60330847697149,0.2413793103448276,0.23977120908483635,Wildcat
1978-08-01,3335000.0,228.5483870967742,72.22701959628348,0.1935483870967742,0.23514467184191956,Wildcat
1978-09-01,3335000.0,129.09677419354838,29.46133236243009,0.2903225806451613,0.05772113943028486,Wildcat
1978-10-02,3335000.0,109.0,9.936688092346495,0.4,0.04984709480122324,Wildcat
1978-11-01,3335000.0,173.96666666666667,49.44063072384953,0.43333333333333335,0.20731940984863,Wildcat
1978-12-01,3335000.0,300.64516129032256,49.79308127434787,0.3225806451612903,0.18261802575107297,Wildcat
1979-01-01,3335000.0,463.4193548387097,103.74106933577312,0.22580645161290322,0.18585549213420577,Wildcat
1979-02-01,3335000.0,874.2857142857143,185.0249531066102,0.21428571428571427,0.5473856209150327,Wildcat
1979-03-01,3335000.0,1965.09375,74.45028068464335,0.3125,0.2745416090199259,Wildcat
1979-04-02,3335000.0,1587.0344827586207,76.20075563332229,0.3103448275862069,0.2576699113505997,Wildcat
1979-05-01,3335000.0,457.5806451612903,28.23355272630803,0.4838709677419355,0.0836799436023969,Wildcat
1979-06-01,3335000.0,244.0,23.528778591741016,0.4838709677419355,0.10179799048122687,Wildcat
1979-07-02,3335000.0,1108.2,128.92356426399084,0.2,0.5865668050291765,Wildcat
1979-08-01,3335000.0,738.4545454545455,85.33183241840985,0.30303030303030304,0.2458040953670647,Wildcat
1979-09-03,3335000.0,135.64285714285714,29.214339311759463,0.32142857142857145,0.040810953133228016,Wildcat
1979-10-01,3335000.0,197.3548387096774,33.627718295699204,0.3870967741935484,0.14105916966328866,Wildcat
1979-11-01,3335000.0,790.09375,87.00317449097884,0.25,0.21318672625875093,Wildcat
1979-12-03,3335000.0,788.8275862068965,79.87149144876312,0.3103448275862069,0.20217695401293934,Wildcat
1980-01-01,3335000.0,476.0967741935484,22.824149027986472,0.5483870967741935,0.06497730198522936,Wildcat
1980-02-01,3335000.0,561.3225806451613,115.8598621141377,0.22580645161290322,0.29952301591862535,Wildcat
1980-03-03,3335000.0,2234.0,56.88749226673573,0.5172413793103449,0.28371870465841387,Wildcat
1980-04-01,3335000.0,1655.8333333333333,55.23045369031411,0.5,0.20257674886763966,Wildcat
1980-05-01,3335000.0,450.40625,34.062935548570316,0.40625,0.1526399777978214,Wildcat
1980-06-02,3335000.0,2622.9310344827586,126.40692832866091,0.3103448275862069,0.27316111220666534,Wildcat
1980-07-01,3335000.0,284.51612903225805,27.604448194042185,0.41935483870967744,0.1875283446712018,Wildcat
1980-08-01,3335000.0,497.93548387096774,111.16583862526437,0.25806451612903225,0.4137082145633584,Wildcat
1980-09-01,3335000.0,187.2,35.78892118130526,0.23333333333333334,0.18233618233618235,Wildcat
1980-10-01,3335000.0,138.5151515151515,11.573792214184959,0.36363636363636365,0.05819295558958652,Wildcat
1980-11-03,3335000.0,136.0,36.00578345757735,0.14285714285714285,0.1171218487394958,Wildcat
1980-12-01,3335000.0,146.74193548387098,15.64804295364444,0.3548387096774194,0.048801934491096946,Wildcat
1981-01-01,3335000.0,134.40625,10.628075433725858,0.46875,0.028132992327365727,Wildcat
1981-02-02,3335000.0,668.7857142857143,74.2839404127528,0.42857142857142855,0.2052760867243405,Wildcat
1981-03-02,3335000.0,281.6666666666667,39.3283332137772,0.4,0.06544378698224852,Wildcat
1981-04-01,3335000.0,663.2666666666667,78.97106931081068,0.4,0.22977183636546386,Wildcat
1981-05-01,3335000.0,1950.8064516129032,68.50561580763345,0.3225806451612903,0.2415212897891691,Wildcat
1981-06-01,3335000.0,661.3,43.01652899077027,0.43333333333333335,0.21301476888956097,Wildcat
1981-07-01,3335000.0,313.42424242424244,70.2790014170713,0.24242424242424243,0.21473460311321668,Wildcat
1981-08-03,3335000.0,829.6206896551724,213.78684942610602,0.1724137931034483,0.49869071864998543,Wildcat
1981-09-01,3335000.0,1311.4666666666667,100.42071008783633,0.3333333333333333,0.3102887352582351,Wildcat
1981-10-01,3335000.0,711.3125,63.668077510699725,0.34375,0.21149283894209647,Wildcat
1981-11-02,3335000.0,509.2068965517241,24.0422358484516,0.3793103448275862,0.1060472675560371,Wildcat
1981-12-01,3335000.0,625.258064516129,80.20283435995073,0.2903225806451613,0.19001186606820408,Wildcat
1982-01-01,3335000.0,1351.3870967741937,107.24843057128301,0.25806451612903225,0.4719165493041797,Wildcat
1982-02-01,3335000.0,2129.464285714286,85.17549641289476,0.4642857142857143,0.2470440251572327,Wildcat
1982-03-01,3335000.0,3991.2903225806454,54.052096442206434,0.41935483870967744,0.23494706215145883,Wildcat
1982-04-01,3335000.0,1620.71875,80.35925096479257,0.28125,0.27015405973429996,Wildcat
1982-05-03,3335000.0,700.3448275862069,64.75151934857591,0.3103448275862069,0.1913835548990645,Wildcat
1982-06-01,3335000.0,1014.4333333333333,76.83229035392998,0.3333333333333333,0.2604409686853087,Wildcat
1982-07-01,3335000.0,361.03125,44.11810098810942,0.375,0.20799792261750194,Wildcat
1982-08-02,3335000.0,485.43333333333334,113.4931812820032,0.23333333333333334,0.5031930234155051,Wildcat
1982-09-01,3335000.0,174.73333333333332,24.7194834467661,0.3,0.03758107592521938,Wildcat
1982-10-01,3335000.0,141.06451612903226,19.585655297182605,0.25806451612903225,0.07889320832380517,Wildcat
1982-11-01,3335000.0,410.1333333333333,76.78518431508256,0.3333333333333333,0.25788361508452534,Wildcat
1982-12-01,3335000.0,2164.4545454545455,74.84793442051796,0.3333333333333333,0.25943970767356883,Wildcat
1983-01-03,3335000.0,584.551724137931,39.08617539261415,0.3793103448275862,0.06459414818310524,Wildcat
1983-02-01,3335000.0,636.8928571428571,48.77925565146936,0.25,0.1544888689508215,Wildcat
1983-03-01,3335000.0,545.4193548387096,58.05608028784237,0.2903225806451613,0.14543411402886208,Wildcat
1983-04-01,3335000.0,1802.967741935484,51.464767173308154,0.41935483870967744,0.25322049667215346,Wildcat
1983-05-02,3335000.0,2566.0666666666666,156.4017867239186,0.16666666666666666,0.25381257956405395,Wildcat
1983-06-01,3335000.0,577.0,50.064492721495114,0.3333333333333333,0.2169844020797227,Wildcat
1983-07-01,3335000.0,260.16129032258067,72.23703662297231,0.25806451612903225,0.13663980161190328,Wildcat
1983-08-01,3335000.0,146.90322580645162,21.591715708368355,0.3548387096774194,0.09090909090909091,Wildcat
1983-09-01,3335000.0,119.34375,20.06443570396657,0.28125,0.08352971982194292,Wildcat
1983-10-03,3335000.0,185.82758620689654,55.46802537082481,0.20689655172413793,0.18148079421042865,Wildcat
1983-11-01,3335000.0,319.96666666666664,65.07251330781784,0.4,0.15001562662777373,Wildcat
1983-12-01,3335000.0,1311.1875,82.53163934211294,0.34375,0.25372992039658704,Wildcat
1984-01-02,3335000.0,230.63333333333333,28.133992184527102,0.3333333333333333,0.0462494580141639,Wildcat
1984-02-01,3335000.0,1658.655172413793,108.63166529712929,0.3448275862068966,0.3183093906571589,Wildcat
1984-03-01,3335000.0,2241.8125,87.34186284094268,0.4375,0.21377791407622182,Wildcat
1984-04-02,3335000.0,1224.4827586206898,31.717283587332034,0.4482758620689655,0.16713601802309208,Wildcat
1984-05-01,3335000.0,1005.2903225806451,77.66985106042837,0.3548387096774194,0.2328969323578488,Wildcat
1984-06-01,3335000.0,494.38709677419354,45.797716792209876,0.3548387096774194,0.18484927574057158,Wildcat
1984-07-02,3335000.0,226.13333333333333,29.883989120466143,0.36666666666666664,0.07443985849056604,Wildcat
1984-08-01,3335000.0,181.93939393939394,43.743361722711164,0.30303030303030304,0.19870086608927381,Wildcat
1984-09-03,3335000.0,120.85714285714286,16.5464931845333,0.39285714285714285,0.08540189125295508,Wildcat
1984-10-01,3335000.0,175.67741935483872,41.88413640582269,0.3870967741935484,0.14047006977598236,Wildcat
1984-11-01,3335000.0,476.5625,52.1355195277157,0.40625,0.2340983606557377,Wildcat
1984-12-03,3335000.0,672.1724137931035,61.98212800114198,0.3103448275862069,0.18237315959575232,Wildcat
1985-01-01,3335000.0,970.7096774193549,132.2396490682839,0.25806451612903225,0.22896450883955868,Wildcat
1985-02-01,3335000.0,2722.8571428571427,183.09913363622812,0.25,0.39034627492130114,Wildcat
1985-03-01,3335000.0,2134.7419354838707,64.62064958576077,0.4838709677419355,0.22158756063284826,Wildcat
1985-04-01,3335000.0,1208.9333333333334,73.97204369951804,0.36666666666666664,0.1748097496415573,Wildcat
1985-05-01,3335000.0,281.75757575757575,22.42434504688758,0.45454545454545453,0.0707679070767907,Wildcat
1985-06-03,3335000.0,301.0357142857143,55.81044285372737,0.35714285714285715,0.17558429232411912,Wildcat
1985-07-01,3335000.0,137.5483870967742,50.51515011654981,0.25806451612903225,0.1529080675422139,Wildcat
1985-08-01,3335000.0,251.84375,73.19791232839479,0.34375,0.28800099267899243,Wildcat
1985-09-02,3335000.0,118.44827586206897,41.20894796523415,0.27586206896551724,0.10393013100436681,Wildcat
1985-10-01,3335000.0,152.3548387096774,47.07925042651674,0.3870967741935484,0.13021384713106077,Wildcat
1985-11-01,3335000.0,2542.6451612903224,104.7195736909577,0.41935483870967744,0.29409301971530794,Wildcat
1985-12-02,3335000.0,1613.7333333333333,115.22414267881926,0.3,0.3170288358258283,Wildcat
1986-01-01,3335000.0,312.2121212121212,57.57742235882106,0.30303030303030304,0.11559739881587887,Wildcat
1986-02-03,3335000.0,1129.5714285714287,57.30628741186287,0.35714285714285715,0.2305868218034653,Wildcat
1986-03-03,3335000.0,1781.6206896551723,73.85301251498076,0.3103448275862069,0.29227553370623416,Wildcat
1986-04-01,3335000.0,397.2,24.677350449598574,0.43333333333333335,0.033987915407854986,Wildcat
1986-05-01,3335000.0,1062.53125,42.42550623422552,0.375,0.2241110555571895,Wildcat
1986-06-02,3335000.0,1096.896551724138,107.14023087251765,0.27586206896551724,0.2863250550141465,Wildcat
1986-07-01,3335000.0,791.1935483870968,91.6596783315603,0.2903225806451613,0.3963387287479105,Wildcat
1986-08-01,3335000.0,177.5483870967742,28.66665103587316,0.45161290322580644,0.05886627906976744,Wildcat
1986-09-01,3335000.0,155.36666666666667,50.691008367154446,0.36666666666666664,0.17034971036258315,Wildcat
1986-10-01,3335000.0,178.57575757575756,28.425872303975353,0.3333333333333333,0.1052095706770745,Wildcat
1986-11-03,3335000.0,168.39285714285714,27.115674333167565,0.21428571428571427,0.04856839872746554,Wildcat
1986-12-01,3335000.0,283.38709677419354,16.22599338048038,0.41935483870967744,0.08002276607854297,Wildcat
1987-01-01,3335000.0,306.71875,41.00029206265508,0.28125,0.11319409067753439,Wildcat
1987-02-02,3335000.0,531.1071428571429,45.246881732088006,0.39285714285714285,0.10550736332459149,Wildcat
1987-03-02,3335000.0,434.9,63.328602606562065,0.3,0.09197516670498965,Wildcat
1987-04-01,3335000.0,405.26666666666665,55.429925286002515,0.3333333333333333,0.13916762625431814,Wildcat
1987-05-01,3335000.0,482.48387096774195,82.05224801362394,0.2903225806451613,0.2536604934144548,Wildcat
1987-06-01,3335000.0,354.6,67.14082171889707,0.26666666666666666,0.281443880428652,Wildcat
1987-07-01,3335000.0,252.96969696969697,62.90979584700065,0.30303030303030304,0.17740776233828462,Wildcat
1987-08-03,3335000.0,207.3793103448276,103.43107864425826,0.20689655172413793,0.32208180911207185,Wildcat
1987-09-01,3335000.0,134.6,20.41690446994111,0.4,0.10846953937592868,Wildcat
1987-10-01,3335000.0,104.1875,46.982507811497214,0.25,0.11667666466706658,Wildcat
1987-11-02,3335000.0,152.6551724137931,82.88901965487516,0.20689655172413793,0.13914614863338604,Wildcat
1987-12-01,3335000.0,1037.741935483871,55.94610628408946,0.5483870967741935,0.24255517562946846,Wildcat
1988-01-01,3335000.0,589.0967741935484,37.37835178458475,0.3870967741935484,0.17796517358449238,Wildcat
1988-02-01,3335000.0,1806.5862068965516,40.44333567263077,0.41379310344827586,0.228665228760665,Wildcat
1988-03-01,3335000.0,794.7096774193549,50.9096813698391,0.25806451612903225,0.1565189154083455,Wildcat
1988-04-01,3335000.0,1508.741935483871,103.54150200082377,0.3548387096774194,0.23356353295845717,Wildcat
1988-05-02,3335000.0,267.03333333333336,17.23795522938436,0.4666666666666667,0.032829858943952066,Wildcat
1988-06-01,3335000.0,130.2,20.88287328443491,0.4666666666666667,0.02534562211981567,Wildcat
1988-07-01,3335000.0,105.90322580645162,25.08880247131364,0.3225806451612903,0.1184891867194639,Wildcat
1988-08-01,3335000.0,137.96774193548387,43.731557393569446,0.2903225806451613,0.16132803366845921,Wildcat
1988-09-01,3335000.0,110.09375,27.19119078524791,0.3125,0.1146749929037752,Wildcat
1988-10-03,3335000.0,101.79310344827586,35.729820991376926,0.4827586206896552,0.09993224932249323,Wildcat
1988-11-01,3335000.0,436.3333333333333,78.40810587420405,0.36666666666666664,0.3333842627960275,Wildcat
1988-12-01,3335000.0,250.59375,55.56461845184876,0.28125,0.09814191295672778,Wildcat
1989-01-02,3335000.0,750.6,65.81778728329896,0.36666666666666664,0.22994937383426592,Wildcat
1989-02-01,3335000.0,359.9642857142857,27.94523500251026,0.32142857142857145,0.06865760492112313,Wildcat
1989-03-01,3335000.0,472.24242424242425,24.876390060216202,0.36363636363636365,0.09310831622176591,Wildcat
1989-04-03,3335000.0,937.5,57.22012826086028,0.32142857142857145,0.18838095238095237,Wildcat
1989-05-01,3335000.0,2129.9032258064517,167.6829398311438,0.1935483870967742,0.46359822496857345,Wildcat
1989-06-01,3335000.0,1422.125,115.13230498935818,0.28125,0.2945196448976004,Wildcat
1989-07-03,3335000.0,310.48275862068965,40.40223295648258,0.3793103448275862,0.176254997778765,Wildcat
1989-08-01,3335000.0,520.1290322580645,174.47943203631203,0.16129032258064516,0.35983626891590176,Wildcat
1989-09-01,3335000.0,2475.0967741935483,116.9160410612275,0.2903225806451613,0.3228026274632468,Wildcat
1989-10-02,3335000.0,339.26666666666665,33.41807069699973,0.3333333333333333,0.08184319119669876,Wildcat
1989-11-01,3335000.0,521.0333333333333,63.868952239778466,0.26666666666666666,0.16512059369202226,Wildcat
1989-12-01,3335000.0,275.6774193548387,32.16533897240116,0.4838709677419355,0.07149543646150246,Wildcat
1990-01-01,3335000.0,689.2903225806451,33.87692149632529,0.3225806451612903,0.14961624859603145,Wildcat
1990-02-01,3335000.0,2715.8928571428573,56.2014104130104,0.39285714285714285,0.29936221973831284,Wildcat
1990-03-01,3335000.0,1808.84375,128.08488639383862,0.1875,0.3495154017587202,Wildcat
1990-04-02,3335000.0,874.0689655172414,36.64398711630877,0.27586206896551724,0.1286097522486981,Wildcat
1990-05-01,3335000.0,1864.1935483870968,112.3595820664624,0.25806451612903225,0.34137394012804984,Wildcat
1990-06-01,3335000.0,883.8387096774194,89.16294256146192,0.1935483870967742,0.2648636811562466,Wildcat
1990-07-02,3335000.0,575.5,63.70085372505281,0.36666666666666664,0.20567622357370402,Wildcat
1990-08-01,3335000.0,646.060606060606,125.15251607941542,0.24242424242424243,0.401219512195122,Wildcat
1990-09-03,3335000.0,187.64285714285714,14.773339756655263,0.42857142857142855,0.04529881994670727,Wildcat
1990-10-01,3335000.0,1060.6129032258063,106.36172849264587,0.3225806451612903,0.3076127619453146,Wildcat
1990-11-01,3335000.0,703.84375,83.24118282448592,0.3125,0.2727434178395418,Wildcat
1990-12-03,3335000.0,2553.7241379310344,143.62133789972523,0.20689655172413793,0.3381943881822356,Wildcat
1991-01-01,3335000.0,1935.774193548387,124.8309687100475,0.25806451612903225,0.2834241530437101,Wildcat
1991-02-01,3335000.0,982.5,39.30533605910368,0.42857142857142855,0.15961468556888403,Wildcat
1991-03-01,3335000.0,2107.2580645161293,73.17015119730273,0.5161290322580645,0.19361653272101034,Wildcat
1991-04-01,3335000.0,917.3333333333334,43.028061209249394,0.3333333333333333,0.14513081395348837,Wildcat
1991-05-01,3335000.0,568.7878787878788,34.133260234402826,0.30303030303030304,0.12125732551944593,Wildcat
1991-06-03,3335000.0,425.35714285714283,67.77867577315165,0.21428571428571427,0.18933669185558355,Wildcat
1991-07-01,3335000.0,162.03225806451613,40.867211714672294,0.45161290322580644,0.09755126418475014,Wildcat
1991-08-01,3335000.0,105.09375,22.055195696653858,0.3125,0.09634255129348795,Wildcat
1991-09-02,3335000.0,109.37931034482759,32.770658191844596,0.3103448275862069,0.10907944514501891,Wildcat
1991-10-01,3335000.0,247.6451612903226,112.51108290983333,0.1935483870967742,0.27471668620554907,Wildcat
1991-11-01,3335000.0,323.93548387096774,86.98380596148074,0.3870967741935484,0.22854013144791874,Wildcat
1991-12-02,3335000.0,394.6666666666667,31.28853006171488,0.3,0.12407094594594595,Wildcat
1992-01-01,3335000.0,390.72727272727275,31.1636038750816,0.45454545454545453,0.11338607104079416,Wildcat
1992-02-03,3335000.0,698.0,47.18253876172835,0.39285714285714285,0.1391731477691363,Wildcat
1992-03-02,3335000.0,831.1,42.33965944801195,0.4,0.12393213813018891,Wildcat
